customer_id,customer_name,account_number,account_type,account_balance
1545,Evelyn Martinez,21285,checking,88855
1546,Mia Johnson,26695,savings,74883
1547,Ava Johnson,70179,credit,14107
1548,Ava Taylor,42675,credit,56213
1549,Evelyn Davis,39688,credit,77827
1550,Harper Anderson,55955,savings,37509
1551,Amelia Davis,21077,credit,2839
1552,Harper Smith,98536,checking,3334
1553,Olivia Wilson,34194,checking,93087
1554,Harper Garcia,66865,credit,99476
1555,Charlotte Johnson,40858,credit,78899
1556,Ava Smith,30142,savings,59295
1557,Evelyn Miller,27545,checking,93732
1558,Amelia Anderson,67899,savings,90000
1559,Charlotte Taylor,37119,credit,87171
1560,Sophia Brown,60485,savings,43818
1561,Amelia Taylor,2632,checking,72844
1562,Amelia Taylor,10806,savings,75425
1563,Isabella Anderson,43228,savings,44159
1564,Sophia Miller,75261,savings,21630
1565,Amelia Brown,33990,credit,36345
1566,Ava Davis,1708,checking,90347
1567,Harper Miller,71729,checking,44571
1568,Evelyn Brown,66194,credit,17290
1569,Emma Miller,12698,savings,74057
1570,Harper Garcia,48639,savings,74292
1571,Harper Anderson,11424,checking,46928
1572,Harper Martinez,5135,checking,6620
1573,Isabella Brown,81048,savings,16192
1574,Mia Miller,68782,checking,17351
1575,Isabella Martinez,31069,checking,33460
1576,Emma Davis,10883,checking,50809
1577,Charlotte Taylor,71629,savings,17507
1578,Charlotte Johnson,26646,checking,98822
1579,Charlotte Johnson,92774,credit,40780
1580,Sophia Garcia,9809,checking,88328
1581,Sophia Miller,96951,checking,15715
1582,Evelyn Smith,49970,checking,59738
1583,Charlotte Johnson,63670,savings,71803
1584,Charlotte Miller,31480,credit,10850
1585,Charlotte Miller,22333,credit,1834
1586,Sophia Wilson,42479,credit,40980
1587,Sophia Miller,87020,checking,24119
1588,Mia Taylor,55886,credit,75366
1589,Sophia Davis,92376,savings,62758
1590,Evelyn Martinez,76106,savings,11945
1591,Emma Garcia,95576,credit,95888
1592,Sophia Martinez,69776,savings,3082
1593,Charlotte Davis,56904,savings,80925
1594,Amelia Johnson,31566,checking,86463
1595,Sophia Taylor,63807,savings,28755
1596,Harper Miller,40060,savings,16190
1597,Charlotte Taylor,69414,checking,85230
1598,Isabella Johnson,95828,checking,1550
1599,Isabella Garcia,96169,savings,48470
1600,Ava Garcia,59470,credit,87100
1601,Mia Taylor,36662,credit,65941
1602,Amelia Anderson,93977,savings,72398
1603,Emma Anderson,95946,savings,4982
1604,Ava Martinez,79924,savings,13868
1605,Ava Davis,16572,savings,96305
1606,Evelyn Garcia,95641,checking,39193
1607,Ava Smith,8044,checking,3486
1608,Amelia Brown,77946,savings,89091
1609,Evelyn Taylor,41037,savings,58259
1610,Sophia Johnson,51906,credit,88366
1611,Charlotte Wilson,22302,credit,88738
1612,Olivia Miller,15782,checking,67294
1613,Sophia Davis,37220,credit,50903
1614,Sophia Brown,85506,checking,34134
1615,Mia Johnson,98918,checking,32866
1616,Isabella Taylor,24024,credit,5360
1617,Harper Johnson,66787,credit,25812
1618,Ava Brown,5472,savings,21391
1619,Evelyn Smith,74831,checking,31151
1620,Ava Smith,93246,checking,9882
1621,Sophia Davis,95063,checking,56364
1622,Evelyn Brown,71402,checking,61972
1623,Charlotte Brown,72888,checking,13144
1624,Amelia Brown,39200,credit,24538
1625,Ava Davis,5024,credit,24756
1626,Emma Wilson,89782,savings,33681
1627,Ava Taylor,96972,savings,40221
1628,Harper Anderson,10472,credit,34742
1629,Amelia Brown,15117,checking,44362
1630,Isabella Johnson,92090,checking,2971
1631,Evelyn Smith,38171,checking,74400
1632,Isabella Garcia,33387,credit,25151
1633,Harper Smith,37693,checking,13787
1634,Ava Wilson,90114,checking,41365
1635,Olivia Davis,87153,checking,56379
1636,Evelyn Miller,72381,credit,52073
1637,Olivia Garcia,36645,credit,26720
1638,Mia Johnson,22938,credit,90065
1639,Evelyn Wilson,48446,checking,86396
1640,Evelyn Johnson,71739,savings,83897
1641,Olivia Brown,31668,savings,29270
1642,Isabella Smith,57641,credit,4145
1643,Mia Brown,56440,savings,92044
1644,Ava Brown,14763,checking,71814
1645,Emma Davis,2817,credit,71817
1646,Ava Garcia,16216,checking,88577
1647,Charlotte Johnson,76066,savings,44713
1648,Evelyn Garcia,84880,credit,92174
1649,Olivia Martinez,37439,checking,53517
1650,Amelia Miller,93730,checking,66137
1651,Ava Anderson,24655,checking,69164
1652,Olivia Davis,71695,savings,55805
1653,Sophia Johnson,36277,checking,45976
1654,Ava Taylor,17644,savings,45250
1655,Sophia Davis,30762,savings,24282
1656,Evelyn Garcia,50232,credit,3348
1657,Olivia Miller,88076,savings,41101
1658,Ava Smith,96553,credit,90544
1659,Sophia Wilson,11407,checking,35954
1660,Emma Johnson,55658,checking,97322
1661,Emma Martinez,42049,checking,97497
1662,Emma Brown,18437,checking,45352
1663,Olivia Johnson,63503,checking,61687
1664,Amelia Davis,19405,checking,7343
1665,Isabella Miller,33658,credit,28681
1666,Olivia Taylor,27331,checking,12275
1667,Charlotte Anderson,31428,credit,53368
1668,Emma Martinez,84828,checking,54126
1669,Olivia Anderson,52622,credit,66076
1670,Harper Martinez,14903,credit,62246
1671,Sophia Smith,5195,credit,66074
1672,Evelyn Johnson,47048,credit,43175
1673,Evelyn Johnson,95052,checking,98001
1674,Sophia Garcia,93798,savings,32286
1675,Sophia Wilson,42787,checking,75411
1676,Ava Anderson,5499,savings,11432
1677,Evelyn Brown,86329,checking,74403
1678,Evelyn Miller,97844,checking,70560
1679,Charlotte Taylor,42595,checking,80464
1680,Amelia Smith,53961,savings,7353
1681,Ava Johnson,3565,credit,68432
1682,Mia Miller,58377,checking,80553
1683,Evelyn Garcia,2908,savings,96595
1684,Emma Wilson,65243,credit,41105
1685,Emma Miller,8282,checking,58183
1686,Ava Taylor,91586,checking,75167
1687,Isabella Garcia,94737,savings,17538
1688,Mia Wilson,76129,checking,46313
1689,Charlotte Brown,19044,credit,99297
1690,Amelia Davis,34440,savings,49532
1691,Evelyn Brown,87536,checking,15964
1692,Ava Smith,17477,checking,4600
1693,Ava Johnson,54801,savings,4005
1694,Amelia Taylor,62704,savings,33192
1695,Mia Anderson,16384,credit,40168
1696,Harper Taylor,53934,checking,59038
1697,Harper Wilson,75322,credit,25232
1698,Mia Davis,15057,savings,9944
1699,Olivia Davis,68981,credit,4497
1700,Charlotte Anderson,42744,checking,15361
1701,Ava Taylor,52980,savings,77401
1702,Isabella Davis,31985,checking,93569
1703,Sophia Taylor,24395,savings,31861
1704,Mia Wilson,60233,savings,31346
1705,Ava Brown,36653,savings,24947
1706,Amelia Davis,83808,checking,50540
1707,Harper Davis,10556,checking,91263
1708,Isabella Martinez,43537,checking,12472
1709,Amelia Davis,14074,savings,57808
1710,Ava Brown,96486,savings,26280
1711,Charlotte Wilson,59317,savings,61278
1712,Harper Wilson,64185,savings,9132
1713,Sophia Johnson,86424,checking,77048
1714,Olivia Taylor,47539,checking,21454
1715,Isabella Martinez,24004,savings,98419
1716,Charlotte Anderson,38438,savings,94009
1717,Evelyn Miller,45399,savings,58879
1718,Emma Brown,95301,savings,18508
1719,Sophia Johnson,93463,savings,70345
1720,Ava Garcia,4372,checking,4595
1721,Isabella Taylor,17814,checking,60071
1722,Ava Wilson,30065,credit,6507
1723,Evelyn Johnson,45207,checking,42710
1724,Mia Taylor,75322,checking,41167
1725,Olivia Johnson,92994,savings,8416
1726,Ava Martinez,90142,savings,62214
1727,Emma Martinez,20091,savings,81600
1728,Amelia Smith,63108,savings,77222
1729,Amelia Taylor,51384,savings,81168
1730,Charlotte Brown,18430,credit,92774
1731,Olivia Garcia,28303,credit,9190
1732,Harper Martinez,5729,credit,38855
1733,Mia Davis,92021,checking,41950
1734,Sophia Brown,10367,savings,85049
1735,Charlotte Garcia,16538,savings,55775
1736,Isabella Davis,1381,credit,45136
1737,Mia Anderson,30890,checking,29111
1738,Ava Garcia,52351,savings,9091
1739,Emma Taylor,62817,credit,68660
1740,Isabella Martinez,59188,checking,99452
1741,Charlotte Miller,28841,credit,84865
1742,Charlotte Davis,83442,savings,10136
1743,Amelia Anderson,33193,savings,44596
1744,Isabella Garcia,46172,credit,70270
1745,Ava Taylor,28968,checking,86985
1746,Olivia Miller,26250,checking,78262
1747,Mia Garcia,45182,savings,84686
1748,Charlotte Wilson,54163,savings,22362
1749,Emma Miller,79012,checking,91690
1750,Emma Anderson,94968,savings,65743
1751,Mia Brown,8603,credit,97499
1752,Ava Johnson,59576,checking,37742
1753,Ava Anderson,38716,savings,1125
1754,Olivia Anderson,10104,checking,26413
1755,Isabella Garcia,80876,savings,46555
1756,Olivia Miller,12590,savings,30588
1757,Charlotte Johnson,40195,savings,10522
1758,Charlotte Anderson,8810,checking,40250
1759,Amelia Miller,52324,checking,74549
1760,Olivia Anderson,77197,credit,14801
1761,Amelia Anderson,64733,savings,8991
1762,Evelyn Wilson,58249,savings,47675
1763,Evelyn Martinez,65304,checking,27336
1764,Harper Davis,35649,checking,62597
1765,Isabella Brown,22027,checking,11451
1766,Sophia Taylor,45083,checking,84060
1767,Ava Anderson,41106,credit,44461
1768,Mia Garcia,57856,credit,96091
1769,Emma Taylor,20078,credit,47220
1770,Isabella Wilson,11044,savings,92834
1771,Harper Martinez,69438,savings,63419
1772,Emma Brown,98688,credit,96300
1773,Mia Garcia,35204,checking,45910
1774,Olivia Davis,90467,savings,90446
1775,Harper Miller,79126,savings,70412
1776,Mia Miller,50732,credit,20081
1777,Isabella Anderson,15227,credit,63788
1778,Mia Taylor,53349,savings,76109
1779,Evelyn Martinez,21254,checking,97470
1780,Charlotte Wilson,77046,credit,82139
1781,Amelia Taylor,29341,credit,36470
1782,Evelyn Taylor,69804,credit,56199
1783,Charlotte Garcia,98581,credit,5915
1784,Harper Anderson,8300,checking,23405
1785,Mia Wilson,21565,checking,33731
1786,Olivia Garcia,15420,credit,73378
1787,Harper Martinez,49062,credit,25438
1788,Olivia Brown,45258,savings,53206
1789,Evelyn Anderson,61873,savings,85547
1790,Charlotte Smith,63356,savings,36877
1791,Emma Brown,9651,checking,54715
1792,Evelyn Anderson,38400,checking,52627
1793,Charlotte Martinez,36151,savings,59382
1794,Harper Garcia,45655,savings,4649
1795,Evelyn Martinez,34467,checking,7830
1796,Charlotte Taylor,97180,savings,52151
1797,Sophia Wilson,33633,checking,51649
1798,Sophia Davis,37865,credit,55432
1799,Harper Anderson,13915,credit,54670
1800,Harper Garcia,11542,credit,17833
1801,Emma Anderson,44848,savings,63448
1802,Harper Anderson,98851,savings,92808
1803,Evelyn Wilson,59088,checking,76092
1804,Harper Taylor,94127,credit,50545
1805,Olivia Garcia,27026,credit,86195
1806,Mia Martinez,69371,checking,81278
1807,Sophia Anderson,38743,savings,30176
1808,Olivia Taylor,47598,savings,53786
1809,Mia Anderson,8209,checking,4145
1810,Amelia Johnson,97779,credit,80124
1811,Amelia Garcia,34301,checking,25978
1812,Isabella Brown,58385,savings,49237
1813,Isabella Martinez,56509,checking,18312
1814,Olivia Martinez,95403,checking,59307
1815,Charlotte Anderson,26486,credit,38908
1816,Amelia Garcia,58171,savings,48187
1817,Mia Martinez,90080,credit,62244
1818,Amelia Brown,50755,checking,25809
1819,Mia Martinez,74649,credit,21131
1820,Ava Anderson,80099,credit,92705
1821,Olivia Miller,35185,checking,49867
1822,Evelyn Brown,32882,checking,7517
1823,Charlotte Garcia,15350,savings,85264
1824,Amelia Brown,79867,credit,76661
1825,Mia Davis,4087,checking,9395
1826,Amelia Johnson,2017,credit,83689
1827,Mia Brown,33042,checking,38958
1828,Sophia Johnson,90868,credit,79028
1829,Amelia Wilson,4284,checking,16235
1830,Emma Johnson,47768,checking,27302
1831,Charlotte Taylor,34212,checking,79309
1832,Mia Taylor,54711,credit,13110
1833,Mia Anderson,49971,checking,39674
1834,Harper Johnson,28186,checking,80985
1835,Amelia Wilson,49982,savings,79961
1836,Harper Smith,49523,checking,79042
1837,Isabella Taylor,64966,checking,68898
1838,Evelyn Anderson,90847,checking,12675
1839,Amelia Johnson,44249,credit,32355
1840,Evelyn Taylor,17963,credit,57509
1841,Mia Smith,80492,savings,34898
1842,Olivia Johnson,95971,credit,53895
1843,Amelia Wilson,89572,checking,54642
1844,Mia Wilson,73322,checking,23412
1845,Charlotte Brown,71963,savings,9826
1846,Mia Smith,96924,checking,45247
1847,Olivia Brown,42058,checking,92658
1848,Sophia Anderson,39429,savings,94136
1849,Charlotte Wilson,49052,savings,14501
1850,Ava Wilson,10797,credit,81664
1851,Isabella Johnson,82769,checking,81623
1852,Olivia Anderson,36141,checking,72903
1853,Charlotte Taylor,67903,checking,70222
1854,Ava Garcia,45525,checking,14879
1855,Harper Garcia,21500,savings,7465
1856,Amelia Martinez,40784,savings,43571
1857,Isabella Martinez,28551,checking,28378
1858,Emma Taylor,50806,credit,48474
1859,Evelyn Garcia,48134,checking,3294
1860,Ava Johnson,51679,checking,42888
1861,Charlotte Miller,45632,credit,65585
1862,Mia Taylor,68301,savings,36357
1863,Evelyn Martinez,1036,checking,30185
1864,Evelyn Taylor,64043,savings,58127
1865,Olivia Anderson,77159,credit,92914
1866,Sophia Taylor,67610,credit,43922
1867,Harper Garcia,45022,checking,25876
1868,Charlotte Miller,59752,checking,15168
1869,Isabella Smith,58787,savings,75418
1870,Isabella Garcia,42364,savings,59747
1871,Sophia Brown,4214,checking,77087
1872,Olivia Anderson,8017,savings,6420
1873,Ava Wilson,60113,credit,70974
1874,Isabella Davis,7395,credit,60197
1875,Mia Martinez,56657,savings,4904
1876,Sophia Martinez,24624,savings,64882
1877,Olivia Brown,95539,savings,49255
1878,Emma Taylor,5496,checking,68691
1879,Harper Miller,1193,checking,84261
1880,Isabella Davis,20281,checking,87059
1881,Isabella Miller,95877,savings,82229
1882,Harper Wilson,1992,credit,89067
1883,Emma Johnson,95068,credit,14101
1884,Charlotte Davis,37522,savings,64920
1885,Amelia Davis,39628,checking,62103
1886,Evelyn Davis,80612,savings,94602
1887,Ava Johnson,53992,checking,22755
1888,Sophia Wilson,65570,savings,59957
1889,Sophia Martinez,45638,savings,94314
1890,Mia Martinez,7885,credit,1711
1891,Emma Anderson,62258,checking,50193
1892,Ava Smith,52504,checking,30704
1893,Isabella Davis,70212,credit,71913
1894,Sophia Anderson,58741,checking,83261
1895,Isabella Garcia,6210,credit,69530
1896,Sophia Johnson,90994,credit,40840
1897,Mia Wilson,81276,savings,36643
1898,Ava Wilson,12951,savings,47162
1899,Emma Martinez,32255,savings,90534
1900,Olivia Miller,82867,credit,43001
1901,Amelia Martinez,4492,credit,30895
1902,Isabella Garcia,98797,savings,15808
1903,Sophia Davis,67787,savings,47042
1904,Ava Taylor,13401,credit,24235
1905,Harper Miller,83595,checking,87170
1906,Sophia Wilson,62128,savings,94436
1907,Sophia Smith,11409,savings,97726
1908,Ava Wilson,73777,credit,73570
1909,Emma Smith,8663,checking,14259
1910,Mia Miller,63489,savings,12182
1911,Sophia Johnson,93049,savings,77474
1912,Emma Davis,23165,checking,65997
1913,Isabella Davis,97845,checking,55763
1914,Amelia Davis,25737,credit,21751
1915,Evelyn Garcia,94889,credit,20297
1916,Sophia Miller,70059,checking,9009
1917,Charlotte Garcia,81346,checking,51320
1918,Mia Davis,2527,credit,44372
1919,Harper Taylor,45939,savings,65190
1920,Ava Anderson,40602,savings,90956
1921,Mia Anderson,33679,checking,48017
1922,Sophia Anderson,88900,checking,38679
1923,Amelia Martinez,53237,credit,11037
1924,Charlotte Davis,48757,credit,85037
1925,Emma Johnson,72445,savings,36814
1926,Evelyn Garcia,85035,credit,25251
1927,Mia Garcia,92993,savings,24504
1928,Isabella Davis,38141,credit,90287
1929,Emma Anderson,54810,credit,53684
1930,Harper Anderson,92058,credit,73824
1931,Charlotte Johnson,30116,credit,83940
1932,Charlotte Davis,53668,credit,74674
1933,Ava Martinez,68341,credit,49651
1934,Harper Johnson,93373,savings,13075
1935,Ava Garcia,62839,credit,34060
1936,Emma Taylor,5392,checking,24192
1937,Evelyn Anderson,69698,savings,10158
1938,Emma Brown,85502,credit,86165
1939,Amelia Brown,3733,checking,50195
1940,Charlotte Johnson,30177,checking,44909
1941,Mia Martinez,95046,credit,47705
1942,Sophia Anderson,40569,checking,80983
1943,Emma Taylor,70396,credit,57817
1944,Mia Davis,96659,savings,47999
1945,Ava Davis,74153,checking,52662
1946,Mia Davis,43989,savings,86344
1947,Mia Miller,44606,credit,4243
1948,Charlotte Smith,23667,credit,34620
1949,Mia Garcia,18174,checking,95745
1950,Charlotte Martinez,35475,savings,73186
1951,Emma Taylor,67342,credit,65938
1952,Emma Wilson,41264,checking,11210
1953,Ava Johnson,85639,checking,52421
1954,Mia Miller,68134,checking,38555
1955,Ava Brown,90535,checking,60864
1956,Ava Smith,41064,savings,95715
1957,Charlotte Wilson,4237,credit,80236
1958,Sophia Wilson,63294,savings,90832
1959,Harper Miller,63246,checking,31369
1960,Emma Garcia,85815,credit,23806
1961,Evelyn Johnson,67668,savings,87345
1962,Sophia Johnson,6499,credit,80739
1963,Ava Johnson,83672,credit,18073
1964,Harper Martinez,98628,checking,28645
1965,Isabella Martinez,89093,savings,24265
1966,Ava Wilson,34751,credit,24069
1967,Charlotte Smith,70241,savings,86364
1968,Amelia Taylor,92043,savings,16463
1969,Charlotte Anderson,86219,credit,84420
1970,Amelia Wilson,75625,credit,45797
1971,Harper Martinez,70349,credit,81741
1972,Isabella Johnson,32091,checking,18838
1973,Charlotte Johnson,23036,checking,61949
1974,Olivia Brown,14293,credit,2328
1975,Isabella Davis,4779,checking,1442
1976,Amelia Martinez,79104,credit,29412
1977,Emma Davis,15185,savings,39540
1978,Charlotte Anderson,3320,credit,96925
1979,Harper Smith,88576,credit,80563
1980,Isabella Wilson,84724,checking,49909
1981,Charlotte Miller,86092,savings,66030
1982,Olivia Smith,58074,credit,17806
1983,Mia Johnson,9118,credit,18005
1984,Olivia Wilson,67418,credit,24412
1985,Olivia Taylor,84358,checking,76277
1986,Evelyn Wilson,21990,savings,86187
1987,Ava Taylor,71053,savings,62038
1988,Isabella Taylor,70806,credit,65666
1989,Mia Davis,89332,checking,80033
1990,Amelia Garcia,79503,credit,86682
1991,Sophia Miller,13931,savings,5339
1992,Evelyn Brown,5913,savings,58417
1993,Charlotte Smith,38211,credit,63704
1994,Emma Taylor,16624,savings,44794
1995,Amelia Garcia,79470,savings,46440
1996,Amelia Johnson,49030,savings,19318
1997,Isabella Anderson,89380,checking,36465
1998,Emma Wilson,54571,checking,58840
1999,Isabella Taylor,71295,checking,66280
2000,Olivia Martinez,13605,credit,17747
2001,Sophia Anderson,24983,checking,12741
2002,Olivia Smith,16906,credit,93871
2003,Charlotte Davis,81201,credit,63597
2004,Amelia Martinez,4497,credit,6377
2005,Ava Brown,8999,credit,87466
2006,Isabella Miller,17730,credit,96623
2007,Emma Miller,16223,credit,5594
2008,Olivia Smith,14477,checking,98923
2009,Ava Davis,45262,checking,65905
2010,Amelia Miller,89315,credit,8093
2011,Mia Garcia,60529,checking,25104
2012,Olivia Taylor,42291,savings,71474
2013,Charlotte Taylor,20588,checking,2492
2014,Charlotte Taylor,71949,checking,94773
2015,Charlotte Smith,24832,savings,32064
2016,Sophia Smith,91213,checking,37664
2017,Mia Davis,24203,checking,44220
2018,Olivia Miller,37950,credit,32574
2019,Evelyn Wilson,4323,checking,41535
2020,Harper Brown,40428,checking,39650
2021,Charlotte Martinez,5632,credit,76474
2022,Ava Johnson,82202,checking,55577
2023,Mia Johnson,60448,savings,35710
2024,Harper Martinez,1740,savings,69341
2025,Olivia Brown,8309,credit,70940
2026,Amelia Miller,60698,credit,41261
2027,Mia Johnson,42111,savings,77527
2028,Olivia Smith,4132,savings,75789
2029,Harper Smith,46264,credit,71849
2030,Mia Wilson,91096,savings,11116
2031,Harper Smith,38493,savings,55311
2032,Amelia Anderson,47050,credit,5330
2033,Evelyn Anderson,64646,credit,46855
2034,Emma Johnson,95498,savings,6553
2035,Ava Brown,12945,savings,43566
2036,Sophia Smith,66091,credit,98587
2037,Harper Johnson,90333,checking,97748
2038,Sophia Taylor,87835,credit,69798
2039,Isabella Martinez,93613,savings,12831
2040,Emma Miller,51628,credit,17265
2041,Sophia Taylor,73074,credit,28477
2042,Sophia Garcia,95083,credit,48786
2043,Ava Garcia,58215,savings,60725
2044,Sophia Garcia,17212,savings,80026
2045,Evelyn Brown,25595,credit,76818
2046,Sophia Smith,17641,checking,8178
2047,Charlotte Smith,25803,checking,54084
2048,Olivia Wilson,64934,credit,89423
2049,Evelyn Johnson,97123,credit,93908
2050,Ava Anderson,38631,checking,84686
2051,Sophia Martinez,97732,checking,5115
2052,Mia Johnson,59059,checking,38553
2053,Emma Miller,80414,savings,57744
2054,Charlotte Miller,18947,credit,81456
2055,Emma Taylor,94049,savings,68410
2056,Evelyn Brown,2829,credit,16835
2057,Mia Wilson,40516,savings,66881
2058,Harper Anderson,11644,credit,34222
2059,Isabella Johnson,81328,checking,68952
2060,Isabella Taylor,88628,credit,61615
2061,Harper Anderson,18981,credit,20721
2062,Mia Martinez,58922,checking,36828
2063,Charlotte Davis,13990,checking,74384
2064,Ava Miller,78736,checking,52738
2065,Charlotte Martinez,55099,credit,57537
2066,Ava Garcia,34241,savings,53402
2067,Mia Taylor,85037,credit,14839
2068,Olivia Wilson,14038,checking,78857
2069,Amelia Miller,71538,credit,25316
2070,Sophia Garcia,88927,savings,12668
2071,Charlotte Johnson,14486,credit,44056
2072,Amelia Davis,4086,credit,3998
2073,Sophia Smith,68885,savings,86204
2074,Ava Davis,78867,savings,64556
2075,Ava Garcia,42891,checking,12026
2076,Mia Davis,38497,savings,7864
2077,Sophia Garcia,86842,checking,5140
2078,Olivia Brown,76946,checking,76572
2079,Charlotte Wilson,18453,checking,19925
2080,Amelia Brown,70536,credit,17645
2081,Amelia Wilson,98383,savings,65276
2082,Harper Taylor,53380,checking,55346
2083,Emma Brown,56997,checking,53611
2084,Ava Brown,20642,checking,19696
2085,Harper Johnson,37135,checking,90453
2086,Emma Brown,77556,savings,5316
2087,Ava Smith,85279,credit,94594
2088,Sophia Davis,58532,checking,40717
2089,Amelia Brown,29613,checking,59474
2090,Mia Anderson,72306,credit,79704
2091,Olivia Martinez,31597,checking,45716
2092,Isabella Taylor,61122,savings,20518
2093,Mia Taylor,72872,checking,41335
2094,Ava Davis,78131,savings,78028
2095,Isabella Brown,44005,savings,49197
2096,Isabella Smith,74682,checking,13004
2097,Harper Johnson,33536,checking,23422
2098,Charlotte Smith,1144,checking,53150
2099,Sophia Miller,31408,credit,11151
2100,Isabella Anderson,17500,checking,19446
2101,Mia Wilson,69850,checking,5740
2102,Ava Brown,24989,savings,86201
2103,Evelyn Johnson,2806,credit,28414
2104,Charlotte Anderson,28984,checking,16043
2105,Ava Miller,74141,savings,42320
2106,Evelyn Miller,64403,credit,49881
2107,Sophia Taylor,22119,savings,16115
2108,Charlotte Garcia,35660,credit,96068
2109,Olivia Taylor,19385,checking,22116
2110,Ava Brown,76317,credit,90444
2111,Mia Taylor,96787,credit,44572
2112,Evelyn Anderson,90582,credit,77610
2113,Harper Wilson,7480,checking,84649
2114,Mia Taylor,71724,credit,58595
2115,Olivia Miller,85871,checking,65718
2116,Olivia Martinez,70395,checking,74009
2117,Olivia Martinez,68187,checking,43908
2118,Evelyn Davis,70983,checking,86228
2119,Charlotte Davis,59748,checking,85363
2120,Evelyn Martinez,23701,checking,7400
2121,Mia Davis,43153,savings,96119
2122,Evelyn Taylor,99327,checking,93377
2123,Olivia Smith,55531,checking,32560
2124,Harper Davis,15781,savings,74553
2125,Evelyn Brown,50166,savings,2977
2126,Sophia Miller,89930,checking,40441
2127,Sophia Miller,69383,savings,53185
2128,Isabella Wilson,47771,savings,6089
2129,Olivia Davis,49773,checking,12633
2130,Mia Davis,11891,credit,17443
2131,Ava Taylor,17629,credit,70512
2132,Ava Martinez,54907,checking,51174
2133,Harper Johnson,45313,savings,99909
2134,Harper Taylor,27655,checking,46589
2135,Isabella Smith,71282,credit,7438
2136,Amelia Miller,98177,savings,28890
2137,Amelia Brown,9015,credit,95018
2138,Mia Garcia,59304,checking,77627
2139,Harper Miller,6806,credit,42409
2140,Sophia Johnson,87146,savings,73536
2141,Amelia Garcia,46726,savings,27502
2142,Ava Johnson,9842,savings,16716
2143,Emma Garcia,2530,credit,58607
2144,Ava Garcia,14392,savings,34486
2145,Emma Davis,77445,credit,35197
2146,Amelia Davis,50713,checking,12836
2147,Amelia Garcia,24741,savings,30713
2148,Charlotte Martinez,81501,savings,34588
2149,Evelyn Johnson,39527,savings,66517
2150,Sophia Garcia,6424,checking,4309
2151,Mia Anderson,82182,savings,24798
2152,Mia Garcia,73092,savings,94104
2153,Olivia Davis,93586,checking,47693
2154,Ava Taylor,89245,savings,40828
2155,Mia Taylor,82729,credit,34999
2156,Olivia Anderson,58458,credit,41187
2157,Isabella Johnson,29039,savings,69689
2158,Ava Smith,26245,savings,9056
2159,Olivia Davis,31781,credit,11189
2160,Mia Davis,20494,savings,66247
2161,Olivia Smith,6158,savings,40321
2162,Isabella Davis,55741,checking,14247
2163,Ava Brown,11844,savings,5150
2164,Olivia Johnson,75413,checking,69727
2165,Charlotte Smith,12610,checking,38044
2166,Isabella Garcia,64789,savings,74228
2167,Olivia Garcia,57495,credit,57201
2168,Evelyn Davis,27290,credit,94509
2169,Amelia Davis,57085,credit,40784
2170,Harper Anderson,39632,checking,81867
2171,Isabella Johnson,77212,checking,80760
2172,Evelyn Wilson,14504,checking,63154
2173,Olivia Brown,83055,savings,96073
2174,Olivia Martinez,49925,savings,88286
2175,Ava Johnson,75593,savings,39182
2176,Amelia Smith,4061,savings,50221
2177,Evelyn Davis,54036,checking,92508
2178,Ava Smith,38402,checking,85371
2179,Sophia Wilson,7055,savings,74542
2180,Olivia Davis,37151,savings,4604
2181,Isabella Garcia,95554,credit,26433
2182,Emma Anderson,72198,checking,29028
2183,Evelyn Garcia,29583,savings,2031
2184,Amelia Brown,55506,checking,14585
2185,Isabella Garcia,77107,savings,12692
2186,Mia Johnson,81165,credit,29163
2187,Ava Anderson,85825,checking,91730
2188,Amelia Anderson,70264,checking,58811
2189,Sophia Taylor,22736,savings,1814
2190,Harper Smith,70025,credit,3169
2191,Emma Miller,4979,checking,99075
2192,Amelia Brown,38847,savings,35472
2193,Olivia Davis,32731,credit,29362
2194,Emma Brown,29791,checking,72933
2195,Olivia Miller,1030,savings,58827
2196,Charlotte Miller,69952,savings,84631
2197,Ava Garcia,65261,checking,72845
2198,Emma Brown,47893,credit,83246
2199,Harper Wilson,51044,savings,79464
2200,Evelyn Smith,59952,checking,92794
2201,Charlotte Brown,33704,credit,37498
2202,Harper Anderson,92615,savings,40482
2203,Charlotte Johnson,46704,savings,38818
2204,Olivia Martinez,22590,credit,26215
2205,Ava Taylor,5179,savings,15531
2206,Evelyn Smith,39252,checking,66349
2207,Sophia Smith,59391,savings,8412
2208,Emma Garcia,9747,credit,24821
2209,Amelia Garcia,32533,checking,15492
2210,Amelia Taylor,81651,checking,82535
2211,Harper Taylor,90466,checking,80983
2212,Ava Garcia,62965,checking,64865
2213,Harper Smith,93865,checking,51687
2214,Amelia Wilson,54816,credit,18785
2215,Sophia Davis,12092,savings,79756
2216,Harper Garcia,85110,savings,22850
2217,Mia Anderson,42294,savings,56773
2218,Amelia Johnson,59550,savings,46492
2219,Amelia Brown,41161,credit,58759
2220,Mia Martinez,30659,checking,70741
2221,Isabella Miller,75455,checking,64565
2222,Charlotte Smith,64210,credit,8003
2223,Mia Miller,40626,credit,36266
2224,Charlotte Davis,71297,credit,72070
2225,Mia Garcia,37567,credit,38356
2226,Mia Miller,9449,savings,47255
2227,Harper Garcia,7310,credit,53722
2228,Sophia Johnson,86904,credit,35852
