customer_id,customer_name,account_number,account_type,account_balance
1478,Isabella Brown,78838,credit,32700
1479,Harper Smith,19745,savings,54731
1480,Mia Wilson,97279,credit,20456
1481,Isabella Garcia,46770,savings,56744
1482,Isabella Wilson,54502,checking,32276
1483,Mia Taylor,58752,credit,18247
1484,Olivia Wilson,73981,checking,35663
1485,Amelia Johnson,30257,credit,22572
1486,Isabella Davis,26805,savings,16046
1487,Mia Martinez,69175,savings,7444
1488,Emma Brown,67006,checking,75948
1489,Olivia Anderson,49138,savings,29315
1490,Evelyn Garcia,28035,credit,65647
1491,Evelyn Miller,5928,savings,18915
1492,Mia Johnson,98528,credit,86502
1493,Harper Anderson,56686,checking,79764
1494,Amelia Miller,78049,credit,70406
1495,Isabella Smith,70865,credit,14017
1496,Evelyn Wilson,41031,credit,58280
1497,Harper Taylor,2884,checking,60781
1498,Charlotte Taylor,61940,savings,41581
1499,Olivia Johnson,90530,credit,94208
1500,Charlotte Anderson,4396,checking,71297
1501,Olivia Miller,53360,savings,72229
1502,Isabella Garcia,66205,checking,86866
1503,Ava Brown,63001,savings,37394
1504,Emma Anderson,13417,credit,69010
1505,Mia Brown,66054,savings,80457
1506,Amelia Taylor,97405,savings,43376
1507,Isabella Miller,48322,credit,53139
1508,Sophia Taylor,73845,savings,78306
1509,Emma Martinez,68244,savings,21082
1510,Olivia Johnson,16689,savings,20301
1511,Sophia Smith,2689,checking,65662
1512,Sophia Smith,44310,credit,84456
1513,Emma Smith,97594,credit,43020
1514,Harper Brown,73236,credit,75224
1515,Charlotte Miller,5473,savings,96094
1516,Olivia Garcia,66506,checking,87294
1517,Amelia Wilson,78961,credit,89002
1518,Evelyn Johnson,42766,credit,53625
1519,Olivia Anderson,89696,checking,83550
1520,Isabella Smith,16249,credit,31339
1521,Charlotte Martinez,13569,checking,30621
1522,Olivia Smith,6948,credit,81796
1523,Harper Davis,57208,credit,15635
1524,Ava Miller,85240,savings,78115
1525,Ava Miller,36579,savings,20317
1526,Amelia Taylor,25222,checking,19457
1527,Olivia Garcia,36369,checking,34082
1528,Mia Brown,8038,savings,51978
1529,Emma Miller,75345,checking,65795
1530,Charlotte Anderson,46006,checking,75962
1531,Charlotte Johnson,82557,checking,12207
1532,Olivia Garcia,17154,credit,36174
1533,Emma Wilson,90738,credit,59128
1534,Mia Smith,32507,checking,83610
1535,Sophia Davis,7745,checking,68164
1536,Sophia Davis,7416,savings,69798
1537,Evelyn Smith,63114,checking,24877
1538,Emma Davis,63293,credit,34855
1539,Charlotte Wilson,79530,checking,73980
1540,Harper Smith,54084,checking,27940
1541,Sophia Wilson,9684,checking,1039
1542,Ava Smith,57965,savings,32747
1543,Ava Miller,88452,checking,59475
1544,Mia Johnson,65080,savings,76564
1545,Isabella Johnson,38539,checking,78801
1546,Olivia Smith,70652,credit,69179
1547,Charlotte Taylor,39426,credit,99326
1548,Mia Smith,10607,savings,50796
1549,Amelia Anderson,58682,savings,34023
1550,Charlotte Anderson,43175,checking,76333
1551,Sophia Wilson,4789,checking,10990
1552,Ava Brown,64066,credit,24372
1553,Emma Martinez,66353,credit,24442
1554,Olivia Miller,24514,checking,12406
1555,Olivia Taylor,78200,credit,14250
1556,Evelyn Smith,62140,savings,10898
1557,Charlotte Martinez,82249,savings,13003
1558,Emma Miller,61413,checking,60221
1559,Mia Brown,67375,savings,26815
1560,Olivia Wilson,7371,checking,78555
1561,Ava Davis,34494,savings,46255
1562,Sophia Wilson,65263,credit,54498
1563,Emma Davis,39060,savings,89229
1564,Mia Johnson,67519,savings,27483
1565,Harper Taylor,48765,credit,60997
1566,Ava Taylor,72661,credit,72744
1567,Mia Wilson,56189,checking,22140
1568,Isabella Taylor,94022,savings,35966
1569,Harper Taylor,28746,credit,73044
1570,Olivia Garcia,27338,checking,12305
1571,Emma Miller,75950,checking,11820
1572,Evelyn Garcia,20795,savings,16452
1573,Olivia Johnson,75482,checking,70473
1574,Charlotte Taylor,36652,checking,7712
1575,Ava Anderson,42331,credit,54279
1576,Harper Garcia,8711,savings,9932
1577,Sophia Miller,44221,credit,70853
1578,Olivia Taylor,69495,credit,13654
1579,Mia Brown,58594,checking,29948
1580,Mia Davis,99094,checking,67860
1581,Olivia Anderson,11626,savings,79738
1582,Olivia Taylor,87411,checking,87415
1583,Ava Smith,80870,credit,48176
1584,Sophia Wilson,26198,credit,10867
1585,Olivia Miller,16708,credit,5201
1586,Olivia Miller,4166,checking,55709
1587,Sophia Johnson,19099,savings,49165
1588,Charlotte Davis,43575,credit,75076
1589,Olivia Davis,12715,savings,79966
1590,Isabella Smith,61717,checking,37060
1591,Amelia Garcia,62094,credit,75666
1592,Isabella Miller,54227,savings,19306
1593,Charlotte Brown,24739,credit,31416
1594,Mia Smith,63361,savings,84163
1595,Sophia Garcia,22331,checking,37268
1596,Evelyn Miller,37684,credit,67727
1597,Mia Wilson,23761,checking,9587
1598,Isabella Smith,93286,checking,91587
1599,Ava Martinez,15902,checking,82398
1600,Harper Smith,38658,checking,61900
1601,Amelia Taylor,2194,checking,56699
1602,Olivia Garcia,50089,savings,60642
1603,Olivia Davis,38781,checking,95513
1604,Sophia Taylor,58699,savings,5267
1605,Charlotte Taylor,71598,checking,75468
1606,Olivia Anderson,54850,checking,57268
1607,Olivia Johnson,47794,checking,59249
1608,Ava Garcia,94100,checking,51083
1609,Amelia Martinez,4173,credit,6705
1610,Sophia Garcia,81865,checking,18840
1611,Sophia Martinez,75830,savings,2900
1612,Mia Wilson,91101,credit,42905
1613,Ava Taylor,26898,savings,52018
1614,Isabella Garcia,10287,checking,51242
1615,Mia Smith,22799,credit,30933
1616,Isabella Anderson,88347,savings,75735
1617,Emma Taylor,77693,checking,66495
1618,Harper Martinez,12996,savings,43424
1619,Isabella Garcia,1934,checking,17591
1620,Evelyn Anderson,84919,savings,8954
1621,Sophia Brown,60006,credit,26710
1622,Evelyn Brown,19163,credit,63214
1623,Sophia Miller,65377,credit,52600
1624,Harper Garcia,76980,checking,93006
1625,Isabella Brown,95332,savings,18446
1626,Isabella Wilson,26150,checking,62084
1627,Sophia Taylor,34539,savings,87451
1628,Ava Smith,41770,savings,15451
1629,Evelyn Davis,45042,credit,42720
1630,Charlotte Martinez,97679,credit,32671
1631,Ava Johnson,13555,savings,33558
1632,Harper Martinez,83604,credit,8287
1633,Charlotte Davis,32145,checking,20582
1634,Charlotte Johnson,96890,savings,12884
1635,Harper Garcia,50726,checking,74907
1636,Sophia Anderson,21216,credit,58966
1637,Olivia Martinez,43096,checking,6140
1638,Charlotte Brown,60404,credit,42473
1639,Isabella Davis,86996,credit,8527
1640,Emma Miller,9286,checking,87745
1641,Isabella Anderson,62626,checking,55053
1642,Charlotte Smith,37590,credit,70109
1643,Mia Johnson,14056,credit,53107
1644,Mia Davis,75458,credit,33456
1645,Ava Smith,85127,credit,72779
1646,Emma Wilson,53543,savings,5074
1647,Charlotte Miller,43417,credit,5271
1648,Charlotte Taylor,83944,checking,35554
1649,Emma Taylor,91369,credit,56902
1650,Sophia Brown,77523,savings,30927
1651,Isabella Wilson,84327,savings,64824
1652,Evelyn Taylor,43514,credit,63346
1653,Harper Wilson,31815,savings,33894
1654,Harper Davis,25637,savings,91549
1655,Emma Taylor,93994,checking,11521
1656,Amelia Wilson,89074,checking,2852
1657,Harper Garcia,34544,savings,77992
1658,Ava Taylor,54574,credit,24596
1659,Charlotte Anderson,29026,checking,11995
1660,Charlotte Martinez,77018,checking,14772
1661,Mia Johnson,71711,savings,78533
1662,Evelyn Wilson,60958,checking,87809
1663,Amelia Brown,49436,credit,3918
1664,Evelyn Davis,34962,savings,33096
1665,Isabella Miller,22316,checking,81249
1666,Ava Johnson,81997,credit,21259
1667,Charlotte Davis,45453,credit,35240
1668,Amelia Smith,2682,checking,27412
1669,Isabella Brown,79686,savings,94388
1670,Emma Davis,29997,checking,19339
1671,Olivia Anderson,7830,checking,77569
1672,Isabella Anderson,98492,savings,42942
1673,Harper Anderson,38669,credit,55351
1674,Isabella Brown,90975,credit,95345
1675,Sophia Martinez,48216,checking,77702
1676,Emma Davis,69173,savings,65125
1677,Sophia Wilson,62955,checking,52477
1678,Harper Smith,90613,credit,1472
1679,Mia Anderson,46250,checking,49518
1680,Isabella Anderson,64664,savings,15423
1681,Sophia Wilson,71420,savings,51817
1682,Evelyn Anderson,57054,credit,8556
1683,Amelia Johnson,91057,credit,45848
1684,Mia Wilson,21953,checking,37334
1685,Charlotte Martinez,15548,credit,33386
1686,Sophia Davis,2614,savings,87986
1687,Emma Taylor,86105,checking,37403
1688,Sophia Anderson,49702,checking,13049
1689,Isabella Brown,72677,credit,20378
1690,Isabella Davis,41956,checking,68781
1691,Mia Brown,39832,savings,32559
1692,Charlotte Smith,3987,checking,32898
1693,Isabella Smith,26216,checking,35890
1694,Amelia Johnson,42029,credit,61304
1695,Harper Brown,84262,checking,24486
1696,Mia Miller,8995,checking,61104
1697,Sophia Smith,70571,savings,95322
1698,Isabella Anderson,80809,credit,76154
1699,Sophia Johnson,67976,credit,96299
1700,Ava Miller,45562,savings,17715
1701,Mia Martinez,5609,checking,23387
1702,Evelyn Miller,25294,savings,73649
1703,Evelyn Martinez,35461,savings,31996
1704,Sophia Smith,78014,credit,52468
1705,Charlotte Wilson,30810,checking,48556
1706,Ava Smith,19107,credit,24475
1707,Harper Garcia,3475,credit,27909
1708,Mia Johnson,1800,checking,4401
1709,Evelyn Brown,78320,savings,75114
1710,Emma Johnson,39775,credit,66562
1711,Sophia Martinez,39707,checking,15498
1712,Olivia Smith,78054,checking,34373
1713,Harper Johnson,17996,checking,87276
1714,Sophia Davis,86045,credit,75668
1715,Evelyn Brown,35363,savings,92950
1716,Amelia Davis,67565,savings,15076
1717,Ava Johnson,9748,checking,40690
1718,Amelia Taylor,1486,credit,40836
1719,Amelia Miller,39476,checking,42013
1720,Emma Anderson,1914,credit,98423
1721,Emma Garcia,10997,checking,89355
1722,Emma Miller,6912,credit,45358
1723,Sophia Anderson,78225,savings,79531
1724,Amelia Johnson,4541,savings,51758
1725,Charlotte Martinez,98248,credit,68741
1726,Olivia Davis,95518,credit,17663
1727,Mia Garcia,77704,checking,79550
1728,Sophia Smith,14953,savings,12216
1729,Mia Miller,21229,checking,10332
1730,Amelia Davis,93857,checking,68558
1731,Olivia Garcia,19757,credit,98455
1732,Emma Davis,90316,credit,94183
1733,Mia Johnson,36093,checking,45106
1734,Amelia Johnson,93688,credit,69510
1735,Mia Wilson,79316,savings,24833
1736,Isabella Anderson,41450,checking,55734
1737,Evelyn Johnson,53540,savings,30629
1738,Emma Wilson,27061,savings,83469
1739,Evelyn Martinez,97784,savings,35779
1740,Isabella Anderson,68187,credit,54369
1741,Evelyn Smith,44239,credit,32611
1742,Charlotte Taylor,82873,checking,96301
1743,Harper Johnson,6979,savings,62325
1744,Mia Brown,76003,checking,91453
1745,Evelyn Martinez,15808,credit,24542
1746,Sophia Johnson,79482,savings,98588
1747,Isabella Anderson,35503,checking,5840
1748,Sophia Brown,79923,credit,8103
1749,Olivia Taylor,82771,credit,27856
1750,Isabella Miller,18401,credit,85793
1751,Emma Miller,7698,savings,2544
1752,Ava Johnson,48692,credit,64555
1753,Ava Smith,48372,credit,23027
1754,Charlotte Taylor,19571,savings,1803
1755,Isabella Johnson,66638,credit,94214
1756,Olivia Anderson,15614,credit,72289
1757,Ava Brown,98313,savings,46197
1758,Amelia Davis,35313,checking,90250
1759,Mia Smith,48576,checking,83903
1760,Evelyn Martinez,63133,credit,41211
1761,Sophia Brown,60406,credit,43138
1762,Mia Martinez,26991,credit,98476
1763,Emma Wilson,84650,checking,90447
1764,Charlotte Anderson,4758,checking,85199
1765,Isabella Martinez,48382,checking,26145
1766,Olivia Davis,34512,credit,38786
1767,Mia Brown,26506,credit,44426
1768,Charlotte Wilson,7881,checking,22263
1769,Amelia Garcia,57670,checking,54345
1770,Emma Davis,60965,credit,6546
1771,Evelyn Miller,56450,checking,27692
1772,Olivia Johnson,80017,checking,13839
1773,Amelia Smith,66140,credit,92393
1774,Mia Wilson,28304,credit,53188
1775,Harper Anderson,86699,savings,38414
1776,Olivia Davis,57439,checking,52496
1777,Isabella Wilson,42431,checking,45514
1778,Sophia Miller,98655,checking,45170
1779,Evelyn Taylor,19718,checking,66299
1780,Amelia Anderson,96940,savings,2594
1781,Olivia Anderson,8617,credit,92900
1782,Charlotte Garcia,54091,credit,80684
1783,Mia Davis,82149,credit,9126
1784,Amelia Davis,61867,savings,66770
1785,Charlotte Smith,5534,checking,49648
1786,Evelyn Garcia,90676,savings,61121
1787,Harper Davis,88690,credit,24135
1788,Olivia Anderson,46958,savings,45266
1789,Charlotte Martinez,10893,checking,68107
1790,Olivia Miller,8464,checking,18181
1791,Ava Martinez,28827,credit,34475
1792,Mia Davis,31641,credit,75584
1793,Evelyn Garcia,1465,savings,28297
1794,Ava Davis,85813,checking,38648
1795,Isabella Martinez,93550,savings,22409
1796,Isabella Anderson,61282,credit,17031
1797,Evelyn Martinez,71988,checking,49085
1798,Olivia Martinez,62192,savings,79156
1799,Evelyn Brown,51924,checking,73532
1800,Charlotte Miller,77853,credit,34043
1801,Olivia Smith,18397,checking,72842
1802,Mia Johnson,33199,checking,75143
1803,Harper Wilson,10924,checking,99010
1804,Evelyn Smith,86112,checking,80565
1805,Ava Brown,39534,checking,67875
1806,Evelyn Brown,81327,savings,61011
1807,Charlotte Johnson,71486,savings,63061
1808,Charlotte Wilson,45591,credit,45070
1809,Amelia Brown,59625,credit,59501
1810,Amelia Davis,49613,credit,86177
1811,Amelia Anderson,7414,savings,1612
1812,Ava Taylor,60196,checking,22615
1813,Mia Johnson,50124,savings,47433
1814,Ava Garcia,83020,savings,30880
1815,Ava Davis,88987,checking,13759
1816,Charlotte Davis,62665,savings,30648
1817,Charlotte Smith,28050,credit,30030
1818,Olivia Anderson,99687,savings,47525
1819,Amelia Martinez,78912,credit,96231
1820,Emma Miller,93972,savings,31369
1821,Ava Miller,59732,credit,82113
1822,Olivia Wilson,83784,credit,82955
1823,Evelyn Taylor,54921,savings,81318
1824,Mia Davis,33898,checking,36729
1825,Amelia Davis,30261,checking,86714
1826,Charlotte Garcia,2463,credit,67288
1827,Amelia Anderson,37444,savings,87041
1828,Isabella Wilson,40893,savings,47589
1829,Isabella Garcia,89850,savings,54136
1830,Olivia Anderson,49657,credit,72325
1831,Mia Smith,89825,credit,55463
1832,Isabella Taylor,68714,credit,52338
1833,Harper Miller,7625,savings,66362
1834,Olivia Wilson,2019,checking,85451
1835,Mia Miller,78262,checking,14619
1836,Sophia Martinez,45235,savings,47618
1837,Ava Taylor,37324,credit,36057
1838,Harper Miller,46613,checking,19030
1839,Olivia Brown,71306,savings,32356
1840,Mia Taylor,23289,checking,60979
1841,Charlotte Smith,50485,checking,7877
1842,Evelyn Johnson,66735,checking,63288
1843,Emma Taylor,32333,credit,42293
1844,Isabella Taylor,56923,credit,2502
1845,Evelyn Davis,96691,savings,52093
1846,Evelyn Wilson,87863,credit,92716
1847,Charlotte Johnson,77957,checking,18001
1848,Evelyn Garcia,31548,checking,59020
1849,Charlotte Wilson,4939,credit,13133
1850,Evelyn Miller,85849,savings,38819
1851,Isabella Anderson,5564,savings,81724
1852,Emma Taylor,3508,credit,89740
1853,Sophia Miller,22127,savings,77226
1854,Mia Anderson,65804,checking,53071
1855,Mia Miller,20306,savings,66693
1856,Evelyn Garcia,95586,savings,25724
1857,Harper Miller,75347,credit,76197
1858,Isabella Garcia,22329,checking,90161
1859,Harper Brown,28574,checking,95355
1860,Mia Johnson,37889,savings,71293
1861,Sophia Anderson,99877,checking,21991
1862,Mia Brown,15861,checking,39974
1863,Mia Davis,36946,checking,31508
1864,Olivia Martinez,79656,checking,2205
1865,Ava Wilson,20771,savings,69042
1866,Isabella Davis,43965,savings,34866
1867,Amelia Taylor,45081,checking,70556
1868,Ava Wilson,85792,checking,78745
1869,Mia Taylor,64125,credit,18493
1870,Olivia Davis,24504,savings,18169
1871,Mia Brown,43987,savings,50068
1872,Charlotte Brown,97002,savings,48169
1873,Olivia Taylor,3136,savings,48701
1874,Amelia Taylor,46108,savings,90827
1875,Amelia Anderson,10799,checking,78673
1876,Ava Smith,84191,savings,39581
1877,Mia Anderson,5272,savings,62719
1878,Ava Martinez,86156,credit,3977
1879,Charlotte Taylor,95715,credit,83871
1880,Sophia Davis,79220,credit,76089
1881,Amelia Garcia,17359,checking,10680
1882,Evelyn Miller,98725,credit,21313
1883,Olivia Martinez,84661,savings,49704
1884,Isabella Garcia,85264,checking,67945
1885,Emma Davis,49910,checking,73880
1886,Sophia Martinez,82368,checking,76127
1887,Mia Garcia,34615,checking,45896
1888,Sophia Anderson,23892,checking,93932
1889,Olivia Davis,23811,checking,33656
1890,Olivia Miller,40772,checking,18376
1891,Charlotte Davis,94074,credit,44785
1892,Isabella Wilson,62899,checking,20107
1893,Olivia Davis,87940,credit,77182
1894,Ava Johnson,37526,checking,74193
1895,Ava Garcia,92584,credit,61346
1896,Evelyn Garcia,36564,credit,71018
1897,Sophia Anderson,84714,credit,8430
1898,Emma Johnson,23680,checking,95556
1899,Evelyn Miller,27805,savings,53340
1900,Olivia Taylor,8217,checking,35048
1901,Ava Miller,36887,checking,51994
1902,Ava Martinez,24955,checking,83590
1903,Harper Martinez,16929,savings,67861
1904,Harper Wilson,27611,checking,30957
1905,Evelyn Taylor,99883,savings,62368
1906,Charlotte Smith,21172,checking,29766
1907,Olivia Anderson,46996,savings,52159
1908,Olivia Brown,17759,credit,73988
1909,Amelia Miller,46710,savings,78035
1910,Ava Brown,42673,checking,4672
1911,Evelyn Garcia,66345,credit,95112
1912,Olivia Johnson,71668,credit,30882
1913,Amelia Anderson,48963,savings,13848
1914,Charlotte Smith,81414,checking,74446
1915,Emma Wilson,47274,credit,60322
1916,Evelyn Wilson,25885,checking,22242
1917,Olivia Anderson,14454,checking,17357
1918,Amelia Wilson,88024,savings,72588
1919,Olivia Johnson,51325,savings,17888
1920,Harper Garcia,24331,checking,89863
1921,Emma Taylor,64747,credit,92895
1922,Charlotte Johnson,51770,savings,59720
1923,Mia Smith,39754,checking,90222
1924,Olivia Johnson,35157,credit,63568
1925,Isabella Johnson,96329,savings,54316
1926,Mia Wilson,7894,savings,92066
1927,Amelia Smith,12320,checking,69286
1928,Evelyn Taylor,56196,credit,14147
1929,Charlotte Johnson,91857,credit,48939
1930,Olivia Martinez,63027,savings,53095
1931,Harper Johnson,70059,savings,77540
1932,Sophia Davis,16981,checking,68399
1933,Mia Johnson,18834,savings,82136
1934,Emma Smith,8106,checking,77519
1935,Harper Johnson,82187,credit,5755
1936,Olivia Brown,25888,savings,32055
1937,Mia Miller,92211,credit,39939
1938,Sophia Brown,19891,checking,49748
1939,Emma Davis,23673,savings,91976
1940,Mia Wilson,7956,credit,70085
1941,Ava Brown,44060,credit,96968
1942,Sophia Johnson,91196,credit,5011
1943,Isabella Taylor,3667,savings,60349
1944,Evelyn Martinez,9067,credit,62759
1945,Evelyn Smith,46962,credit,94000
1946,Harper Davis,19611,credit,39484
1947,Evelyn Garcia,43136,credit,78299
1948,Olivia Davis,58620,savings,42227
1949,Charlotte Johnson,53377,checking,77844
1950,Emma Anderson,71208,checking,17442
1951,Olivia Johnson,66944,savings,23160
1952,Ava Taylor,74860,credit,10432
1953,Amelia Miller,24002,savings,90824
1954,Emma Martinez,84128,savings,57610
1955,Evelyn Johnson,49349,credit,96449
1956,Mia Garcia,75186,savings,7131
1957,Sophia Smith,58238,savings,3781
1958,Harper Miller,27846,credit,27059
1959,Olivia Martinez,67315,savings,30342
1960,Isabella Wilson,30322,credit,44242
1961,Amelia Taylor,76426,credit,34981
1962,Sophia Smith,26464,checking,69981
1963,Harper Smith,60549,savings,2487
1964,Emma Brown,57789,checking,2606
1965,Sophia Taylor,48975,savings,11837
1966,Evelyn Miller,71352,savings,98533
1967,Isabella Brown,81233,checking,92917
1968,Evelyn Anderson,67366,credit,21843
1969,Amelia Johnson,15747,savings,11021
1970,Ava Anderson,71681,checking,23513
1971,Evelyn Taylor,50491,savings,11258
1972,Charlotte Garcia,55134,savings,35845
1973,Emma Davis,99143,checking,72769
1974,Harper Davis,60542,savings,11657
1975,Sophia Martinez,35775,checking,13973
1976,Harper Wilson,69516,savings,75557
1977,Isabella Smith,57264,savings,11906
1978,Sophia Taylor,22787,credit,77914
1979,Charlotte Garcia,79351,credit,97599
1980,Evelyn Garcia,62685,savings,11488
1981,Emma Wilson,24304,savings,50015
1982,Evelyn Johnson,1300,savings,42546
1983,Ava Miller,15029,savings,34259
1984,Olivia Smith,64686,savings,98400
1985,Emma Martinez,10257,credit,62658
1986,Amelia Brown,96937,credit,17137
1987,Charlotte Miller,50290,checking,84517
1988,Harper Davis,50354,credit,84670
1989,Evelyn Brown,69310,savings,91929
1990,Amelia Wilson,22176,credit,62207
1991,Charlotte Wilson,91155,savings,28773
1992,Mia Smith,3876,credit,3126
1993,Evelyn Smith,25000,credit,85801
1994,Olivia Anderson,90697,savings,42673
1995,Harper Smith,13481,checking,10323
1996,Ava Taylor,16033,savings,61818
1997,Isabella Johnson,61621,credit,86047
1998,Isabella Martinez,67838,credit,4602
1999,Amelia Garcia,14543,savings,15294
2000,Olivia Brown,11686,credit,54266
2001,Mia Wilson,76714,checking,69182
2002,Amelia Anderson,13208,credit,53649
2003,Olivia Johnson,88616,savings,39751
2004,Amelia Martinez,6110,credit,33684
2005,Charlotte Smith,43533,credit,36004
2006,Ava Anderson,90328,credit,14896
2007,Olivia Garcia,14477,savings,46230
2008,Mia Taylor,87389,savings,55483
2009,Emma Martinez,65084,credit,14195
2010,Harper Anderson,88957,savings,17415
2011,Emma Wilson,86349,checking,6411
2012,Olivia Garcia,67469,credit,54060
2013,Ava Johnson,91054,savings,35025
2014,Emma Miller,50418,checking,58016
2015,Isabella Brown,86980,checking,51258
2016,Evelyn Anderson,97930,credit,17726
2017,Isabella Johnson,24917,credit,69871
2018,Olivia Martinez,10980,savings,27655
2019,Isabella Wilson,42481,savings,40040
2020,Amelia Garcia,40293,savings,82905
2021,Mia Wilson,58018,savings,16488
2022,Ava Taylor,63420,credit,67074
2023,Harper Miller,49716,credit,10025
2024,Emma Davis,55512,checking,31662
2025,Charlotte Anderson,18298,checking,83464
2026,Charlotte Martinez,57942,checking,39064
2027,Mia Taylor,57560,checking,81905
2028,Sophia Miller,90350,savings,16619
2029,Emma Martinez,5361,credit,47865
2030,Olivia Davis,34386,credit,99394
2031,Sophia Miller,6645,credit,99925
2032,Charlotte Wilson,32350,checking,25780
2033,Isabella Brown,64054,savings,92661
2034,Ava Johnson,40367,savings,12879
2035,Harper Miller,31787,credit,47259
2036,Amelia Wilson,75980,credit,33378
2037,Emma Smith,26472,checking,91849
2038,Emma Davis,45067,savings,78394
2039,Mia Johnson,4926,checking,46890
2040,Harper Taylor,78734,savings,62475
2041,Amelia Davis,17221,savings,81797
2042,Isabella Martinez,65182,credit,25479
2043,Mia Johnson,51746,checking,95198
2044,Mia Garcia,53036,credit,30953
2045,Charlotte Miller,51354,credit,99255
2046,Sophia Davis,29729,credit,82236
2047,Isabella Anderson,8112,savings,41744
2048,Evelyn Brown,86439,savings,5877
2049,Evelyn Wilson,87564,credit,39632
2050,Ava Miller,94555,savings,89782
2051,Olivia Martinez,33330,savings,12731
2052,Olivia Taylor,70471,credit,51563
2053,Sophia Davis,66140,checking,73796
2054,Olivia Davis,89386,checking,47748
2055,Isabella Smith,16547,credit,35744
2056,Olivia Miller,80947,checking,65264
2057,Olivia Garcia,74851,savings,63488
2058,Amelia Garcia,66691,savings,96828
2059,Ava Martinez,95012,checking,53682
2060,Isabella Johnson,23893,credit,25465
2061,Amelia Martinez,95585,checking,36316
2062,Isabella Garcia,5205,savings,64850
2063,Evelyn Johnson,51634,checking,15555
2064,Mia Wilson,41019,savings,14579
2065,Ava Anderson,89530,checking,74059
2066,Ava Wilson,56944,checking,80468
2067,Amelia Davis,98790,savings,72564
2068,Mia Anderson,69165,checking,25069
2069,Isabella Martinez,76373,checking,60134
2070,Emma Smith,91517,checking,84211
2071,Olivia Miller,50297,credit,22219
2072,Isabella Smith,96506,credit,23830
2073,Mia Miller,50080,credit,2690
2074,Sophia Davis,56366,checking,44033
2075,Amelia Brown,72460,credit,94146
2076,Amelia Johnson,60283,savings,80842
2077,Olivia Taylor,5436,savings,23589
2078,Harper Johnson,49119,checking,98799
2079,Harper Johnson,13255,checking,25856
2080,Charlotte Wilson,82924,checking,50000
2081,Amelia Wilson,20919,checking,50701
2082,Amelia Davis,20615,credit,61401
2083,Mia Smith,52840,checking,10756
2084,Charlotte Wilson,10736,savings,20463
2085,Charlotte Garcia,63011,checking,99957
2086,Emma Wilson,86181,savings,66382
2087,Mia Wilson,35456,checking,20167
2088,Amelia Martinez,25818,credit,39566
2089,Emma Wilson,75342,credit,50036
2090,Ava Davis,33418,savings,32887
2091,Olivia Wilson,63138,checking,69810
2092,Ava Garcia,19130,credit,72383
2093,Charlotte Johnson,40029,savings,63053
2094,Amelia Taylor,88087,credit,11015
2095,Harper Taylor,8258,credit,69191
2096,Emma Johnson,58180,credit,10132
2097,Olivia Miller,35813,checking,88678
2098,Ava Wilson,92151,savings,98082
2099,Sophia Martinez,76077,checking,27295
2100,Isabella Johnson,17567,savings,9158
2101,Evelyn Miller,8191,savings,1019
2102,Isabella Anderson,31000,savings,66667
2103,Ava Anderson,81274,checking,97194
2104,Isabella Miller,86428,credit,48748
2105,Isabella Taylor,73016,savings,19596
2106,Evelyn Garcia,80073,savings,12351
2107,Charlotte Johnson,28086,savings,6449
2108,Mia Smith,15325,credit,4806
2109,Charlotte Anderson,14293,checking,34632
2110,Sophia Davis,88633,credit,4913
2111,Amelia Taylor,89050,savings,90386
2112,Mia Brown,87161,credit,98644
2113,Amelia Wilson,15367,checking,18397
2114,Mia Garcia,14302,savings,55399
2115,Ava Miller,2806,credit,74882
2116,Mia Garcia,29690,credit,1442
2117,Mia Martinez,85017,credit,75221
2118,Mia Garcia,4801,checking,67804
2119,Charlotte Smith,55281,savings,57449
2120,Evelyn Brown,64090,credit,85505
2121,Emma Johnson,7485,savings,16460
2122,Emma Johnson,36716,savings,68782
2123,Harper Miller,6706,checking,30933
2124,Harper Martinez,98989,savings,60335
2125,Mia Martinez,98389,credit,7782
2126,Emma Smith,80626,credit,28954
2127,Amelia Anderson,50204,savings,30096
2128,Amelia Brown,27645,savings,34889
2129,Charlotte Davis,74738,checking,18128
2130,Olivia Martinez,55656,credit,39822
2131,Mia Wilson,94894,savings,97564
2132,Harper Taylor,2192,credit,18577
2133,Harper Brown,6230,checking,80307
2134,Olivia Wilson,91673,savings,80789
2135,Amelia Smith,30949,savings,50487
2136,Charlotte Davis,19917,credit,71112
2137,Mia Johnson,31466,checking,3156
2138,Ava Wilson,46284,checking,27697
2139,Charlotte Taylor,54278,checking,4175
2140,Olivia Martinez,61204,savings,95450
2141,Sophia Johnson,49846,credit,72823
2142,Sophia Miller,1022,savings,94501
2143,Ava Brown,80621,savings,2423
2144,Charlotte Anderson,84344,checking,86192
2145,Sophia Davis,92499,credit,43786
2146,Ava Johnson,39372,checking,36313
2147,Mia Johnson,13603,savings,62817
2148,Ava Martinez,59876,checking,41574
2149,Ava Wilson,86078,savings,95238
2150,Evelyn Anderson,29615,savings,96799
2151,Emma Davis,8539,savings,59872
2152,Isabella Brown,58948,savings,41359
2153,Amelia Martinez,60746,checking,45642
2154,Amelia Johnson,66075,checking,77913
2155,Isabella Smith,44878,credit,60479
2156,Mia Anderson,72564,credit,47531
2157,Harper Garcia,65476,credit,85315
2158,Amelia Johnson,95339,checking,91580
2159,Mia Miller,13050,savings,67455
2160,Mia Martinez,26795,savings,85342
2161,Harper Miller,50870,savings,36692
