customer_id,customer_name,account_number,account_type,account_balance
1726,Evelyn Garcia,88104,savings,58639
1727,Charlotte Johnson,81010,credit,59080
1728,Harper Taylor,86190,credit,73501
1729,Charlotte Davis,17593,checking,12151
1730,Charlotte Johnson,64609,savings,39031
1731,Mia Johnson,18918,savings,29134
1732,Harper Miller,8632,checking,52988
1733,Emma Davis,95427,credit,90251
1734,Isabella Taylor,42767,savings,28033
1735,Harper Garcia,94157,checking,64668
1736,Mia Brown,42977,savings,85751
1737,Emma Johnson,60589,checking,11503
1738,Charlotte Anderson,72372,savings,41564
1739,Charlotte Wilson,33135,checking,19093
1740,Amelia Davis,73561,savings,35715
1741,Mia Davis,67760,credit,26997
1742,Isabella Taylor,61525,checking,91854
1743,Harper Anderson,86513,credit,35795
1744,Ava Davis,8115,savings,38936
1745,Amelia Anderson,60646,savings,57455
1746,Harper Garcia,38462,savings,77575
1747,Ava Taylor,3209,credit,16126
1748,Harper Wilson,15794,checking,60665
1749,Amelia Garcia,35911,credit,98585
1750,Evelyn Taylor,46885,credit,10432
1751,Ava Martinez,25742,checking,70410
1752,Harper Garcia,63934,credit,65880
1753,Evelyn Johnson,56407,checking,61128
1754,Amelia Miller,55007,credit,16181
1755,Isabella Anderson,15069,credit,40982
1756,Evelyn Johnson,96371,savings,12632
1757,Emma Johnson,95637,checking,64185
1758,Isabella Taylor,81695,credit,7413
1759,Ava Martinez,49230,savings,57977
1760,Amelia Brown,89906,checking,64392
1761,Isabella Martinez,69368,savings,12937
1762,Evelyn Wilson,81765,credit,31801
1763,Sophia Wilson,29422,checking,81436
1764,Charlotte Garcia,42032,savings,86445
1765,Harper Smith,14476,checking,26796
1766,Mia Brown,27802,savings,99012
1767,Emma Anderson,31721,checking,59986
1768,Emma Brown,67380,checking,78514
1769,Emma Wilson,96499,checking,76449
1770,Charlotte Smith,9359,credit,27621
1771,Charlotte Anderson,16791,savings,80325
1772,Harper Smith,59836,credit,1671
1773,Amelia Brown,29889,savings,72926
1774,Sophia Smith,74218,credit,26893
1775,Amelia Martinez,49181,credit,99548
1776,Charlotte Garcia,50470,savings,88677
1777,Olivia Garcia,45406,checking,86624
1778,Olivia Johnson,8339,credit,2720
1779,Isabella Wilson,17828,checking,29595
1780,Charlotte Miller,1928,credit,42563
1781,Charlotte Taylor,48720,credit,9044
1782,Isabella Anderson,40854,checking,20345
1783,Emma Anderson,81446,checking,90474
1784,Ava Smith,10103,checking,73754
1785,Charlotte Davis,80904,savings,28484
1786,Emma Anderson,24062,savings,70599
1787,Emma Anderson,68093,credit,89412
1788,Amelia Garcia,3545,credit,33753
1789,Ava Johnson,43115,credit,17966
1790,Amelia Taylor,17677,savings,45187
1791,Emma Martinez,65017,checking,17880
1792,Harper Davis,29361,checking,8344
1793,Isabella Garcia,25969,checking,79699
1794,Charlotte Taylor,25802,checking,20937
1795,Sophia Davis,61867,credit,54088
1796,Harper Garcia,34521,checking,25114
1797,Olivia Johnson,89811,savings,68851
1798,Ava Davis,98359,savings,5818
1799,Isabella Brown,18705,credit,47348
1800,Harper Taylor,86813,savings,50494
1801,Emma Anderson,19478,savings,50386
1802,Isabella Anderson,24008,credit,92520
1803,Olivia Brown,75704,checking,4957
1804,Olivia Smith,45593,credit,24825
1805,Mia Johnson,5541,checking,13547
1806,Ava Brown,25983,credit,2870
1807,Isabella Miller,18100,savings,94855
1808,Harper Martinez,87748,credit,35548
1809,Mia Garcia,59337,checking,50995
1810,Isabella Anderson,69102,checking,15845
1811,Amelia Davis,58439,credit,97741
1812,Sophia Martinez,73491,credit,33822
1813,Amelia Johnson,32631,savings,40252
1814,Emma Brown,45466,credit,11836
1815,Harper Brown,2651,checking,91057
1816,Olivia Anderson,51003,credit,48920
1817,Isabella Taylor,31109,credit,45557
1818,Mia Anderson,88042,credit,99766
1819,Mia Wilson,21404,credit,66074
1820,Amelia Taylor,30533,savings,6381
1821,Mia Martinez,38038,checking,44692
1822,Sophia Anderson,82004,savings,18612
1823,Sophia Taylor,65844,checking,25566
1824,Harper Miller,44887,credit,79615
1825,Amelia Johnson,30189,savings,55946
1826,Evelyn Wilson,36241,credit,62320
1827,Sophia Johnson,15881,savings,47418
1828,Charlotte Anderson,50041,credit,97447
1829,Ava Anderson,6909,credit,41148
1830,Evelyn Taylor,18489,savings,82416
1831,Charlotte Davis,62230,checking,32738
1832,Amelia Anderson,25667,checking,59574
1833,Amelia Miller,68590,checking,48195
1834,Harper Smith,12222,checking,27603
1835,Sophia Brown,31282,savings,64989
1836,Ava Smith,24207,checking,17179
1837,Mia Taylor,55241,savings,83717
1838,Evelyn Taylor,49499,credit,11105
1839,Emma Taylor,44566,credit,31987
1840,Emma Wilson,80848,checking,90532
1841,Emma Miller,69851,savings,83327
1842,Isabella Anderson,88612,savings,29020
1843,Emma Anderson,6664,credit,14489
1844,Sophia Martinez,7752,savings,63154
1845,Olivia Martinez,15993,checking,50409
1846,Harper Wilson,54224,savings,4567
1847,Harper Smith,96331,checking,7226
1848,Charlotte Anderson,33915,credit,42401
1849,Olivia Anderson,22472,checking,1596
1850,Isabella Davis,42100,checking,93702
1851,Mia Davis,67910,savings,95511
1852,Emma Garcia,2451,checking,96258
1853,Evelyn Wilson,55812,credit,22165
1854,Evelyn Davis,81159,credit,66249
1855,Charlotte Wilson,63431,checking,83754
1856,Sophia Taylor,49296,checking,18357
1857,Isabella Taylor,13568,checking,46282
1858,Mia Wilson,95173,credit,4847
1859,Mia Brown,56793,checking,58079
1860,Mia Martinez,79525,savings,97920
1861,Mia Smith,86852,credit,65305
1862,Sophia Anderson,85030,savings,89432
1863,Amelia Taylor,94546,savings,13652
1864,Harper Johnson,10448,savings,43459
1865,Emma Johnson,3976,checking,93098
1866,Evelyn Taylor,97241,checking,80236
1867,Ava Brown,18666,savings,73432
1868,Emma Taylor,52211,checking,5101
1869,Isabella Davis,56669,credit,10127
1870,Charlotte Smith,79329,checking,77113
1871,Harper Miller,32579,checking,12198
1872,Evelyn Wilson,5217,savings,95335
1873,Evelyn Wilson,41439,savings,49478
1874,Emma Anderson,26576,credit,8970
1875,Emma Anderson,27194,checking,18879
1876,Evelyn Johnson,27909,credit,20070
1877,Emma Wilson,37239,credit,29666
1878,Ava Davis,19080,credit,7984
1879,Ava Martinez,70378,checking,94972
1880,Emma Smith,4206,credit,77012
1881,Amelia Johnson,61528,savings,48334
1882,Amelia Johnson,34256,credit,43662
1883,Amelia Garcia,83514,credit,55092
1884,Charlotte Miller,21717,checking,81118
1885,Olivia Miller,37639,savings,18511
1886,Charlotte Martinez,73648,credit,62509
1887,Isabella Smith,20547,savings,98859
1888,Olivia Wilson,16573,checking,30057
1889,Emma Smith,98561,savings,46724
1890,Sophia Anderson,11512,checking,14615
1891,Olivia Martinez,55880,checking,64400
1892,Ava Martinez,25805,credit,24974
1893,Amelia Miller,94949,checking,5609
1894,Harper Wilson,88047,credit,81716
1895,Amelia Smith,54610,savings,4559
1896,Emma Martinez,19194,credit,5887
1897,Emma Miller,93718,savings,59584
1898,Evelyn Anderson,70193,checking,31022
1899,Charlotte Smith,84378,credit,86950
1900,Ava Davis,74756,checking,47893
1901,Isabella Davis,17141,savings,31116
1902,Olivia Smith,51067,savings,51806
1903,Harper Miller,7641,savings,19889
1904,Emma Miller,42163,credit,37929
1905,Sophia Taylor,46599,savings,69047
1906,Evelyn Brown,97230,checking,59129
1907,Amelia Anderson,93137,savings,41147
1908,Olivia Garcia,5483,checking,23439
1909,Charlotte Taylor,67129,savings,58368
1910,Emma Smith,44948,credit,64110
1911,Isabella Garcia,2262,savings,81375
1912,Harper Davis,5278,credit,16873
1913,Harper Brown,67786,credit,31637
1914,Ava Brown,41675,checking,98818
1915,Olivia Garcia,20377,credit,14585
1916,Mia Martinez,84277,checking,90243
1917,Sophia Martinez,9423,checking,94984
1918,Charlotte Brown,6911,credit,54618
1919,Emma Anderson,78550,credit,11115
1920,Sophia Miller,4371,credit,71811
1921,Harper Taylor,45477,credit,95174
1922,Amelia Miller,32542,savings,71505
1923,Olivia Taylor,35054,checking,36752
1924,Isabella Wilson,92805,savings,35929
1925,Evelyn Smith,62092,credit,61386
1926,Evelyn Garcia,49301,credit,30293
1927,Harper Garcia,94158,savings,18814
1928,Emma Garcia,43407,savings,6607
1929,Olivia Davis,12187,savings,90982
1930,Olivia Brown,10479,savings,77107
1931,Mia Miller,21478,checking,40458
1932,Harper Johnson,20508,credit,92978
1933,Olivia Brown,72363,savings,97735
1934,Emma Davis,78758,savings,14298
1935,Amelia Anderson,79627,savings,65888
1936,Emma Wilson,64970,credit,40299
1937,Mia Miller,60119,savings,53579
1938,Evelyn Brown,82343,savings,97986
1939,Emma Martinez,69979,savings,26293
1940,Evelyn Johnson,83016,savings,88262
1941,Charlotte Taylor,34935,savings,33065
1942,Sophia Wilson,26285,credit,74419
1943,Emma Garcia,97763,checking,51847
1944,Ava Wilson,82773,credit,24245
1945,Amelia Taylor,82322,credit,25569
1946,Charlotte Brown,80194,savings,45298
1947,Sophia Davis,25944,credit,97342
1948,Amelia Smith,95415,savings,66095
1949,Isabella Miller,18811,checking,57707
1950,Emma Brown,23458,credit,65146
1951,Harper Johnson,51144,credit,97905
1952,Sophia Anderson,33903,savings,23373
1953,Isabella Johnson,56911,credit,1883
1954,Amelia Taylor,73945,checking,91414
1955,Emma Wilson,24180,credit,34665
1956,Mia Anderson,35715,credit,74420
1957,Sophia Davis,24560,checking,33013
1958,Evelyn Davis,80872,checking,1227
1959,Amelia Martinez,23775,checking,62758
1960,Harper Brown,34158,checking,50387
1961,Harper Smith,94857,checking,61014
1962,Charlotte Miller,19013,checking,33727
1963,Evelyn Anderson,79760,checking,11091
1964,Olivia Brown,27541,savings,9674
1965,Charlotte Smith,89032,checking,41012
1966,Charlotte Miller,26948,savings,9325
1967,Harper Johnson,24216,checking,60546
1968,Evelyn Miller,76290,checking,76820
1969,Sophia Martinez,12650,credit,54747
1970,Mia Garcia,16782,savings,12213
1971,Sophia Taylor,36429,savings,28829
1972,Ava Miller,68250,savings,35816
1973,Charlotte Garcia,60180,checking,97875
1974,Emma Smith,83815,credit,48290
1975,Sophia Taylor,81784,savings,21734
1976,Harper Garcia,13747,savings,83615
1977,Evelyn Brown,28722,savings,25621
1978,Charlotte Miller,87617,credit,8640
1979,Olivia Brown,74426,checking,64201
1980,Olivia Wilson,34286,checking,6213
1981,Olivia Johnson,73775,savings,80336
1982,Mia Wilson,88294,savings,39046
1983,Sophia Davis,19161,savings,62109
1984,Ava Davis,4888,savings,68531
1985,Evelyn Davis,33554,checking,16989
1986,Isabella Johnson,82022,credit,19510
1987,Olivia Miller,54934,savings,44210
1988,Evelyn Johnson,71512,credit,53600
1989,Charlotte Garcia,87795,checking,90369
1990,Isabella Wilson,90762,checking,21615
1991,Amelia Davis,42837,savings,43799
1992,Harper Taylor,83848,savings,45072
1993,Emma Garcia,96333,savings,17814
1994,Harper Anderson,10750,credit,1069
1995,Amelia Garcia,16463,savings,80227
1996,Evelyn Miller,86009,savings,60075
1997,Amelia Davis,23583,checking,55387
1998,Amelia Johnson,13697,savings,21068
1999,Charlotte Miller,58100,checking,56556
2000,Emma Taylor,96683,checking,23578
2001,Amelia Miller,96055,checking,54078
2002,Ava Miller,33789,savings,24280
2003,Isabella Taylor,49636,checking,11159
2004,Harper Smith,78527,checking,20169
2005,Harper Wilson,72072,credit,36775
2006,Harper Brown,13277,checking,29611
2007,Mia Johnson,3863,credit,13162
2008,Ava Garcia,28877,credit,51770
2009,Emma Taylor,48932,checking,25939
2010,Emma Davis,55559,credit,30661
2011,Evelyn Davis,57209,credit,16564
2012,Charlotte Anderson,8133,credit,27368
2013,Mia Davis,7354,checking,10926
2014,Emma Garcia,67741,savings,98314
2015,Ava Smith,67744,checking,59800
2016,Sophia Brown,60458,checking,55294
2017,Charlotte Martinez,89988,checking,59707
2018,Olivia Davis,98870,credit,94749
2019,Ava Martinez,76335,credit,28405
2020,Ava Brown,19081,checking,33243
2021,Isabella Miller,37723,savings,98722
2022,Ava Davis,16284,checking,50234
2023,Emma Miller,28145,savings,37676
2024,Emma Wilson,4150,credit,38656
2025,Harper Garcia,92231,checking,95329
2026,Charlotte Davis,60419,savings,66797
2027,Mia Miller,93713,savings,32433
2028,Harper Wilson,76198,checking,2850
2029,Charlotte Brown,52653,savings,99206
2030,Emma Davis,86117,checking,33540
2031,Harper Martinez,45899,credit,1920
2032,Olivia Davis,19669,savings,64594
2033,Charlotte Johnson,24212,savings,89227
2034,Isabella Smith,47433,checking,83932
2035,Mia Taylor,79334,checking,68812
2036,Emma Taylor,67687,savings,14880
2037,Olivia Taylor,18571,checking,9573
2038,Evelyn Anderson,48323,savings,9943
2039,Evelyn Smith,48195,credit,23542
2040,Harper Anderson,76389,credit,57019
2041,Harper Davis,94045,credit,41226
2042,Amelia Taylor,35162,checking,36058
2043,Amelia Taylor,63464,credit,59777
2044,Ava Martinez,50775,savings,44145
2045,Isabella Johnson,34976,checking,35071
2046,Amelia Wilson,77010,savings,47668
2047,Charlotte Martinez,45719,checking,9963
2048,Mia Anderson,56145,credit,33457
2049,Evelyn Davis,31036,credit,19684
2050,Sophia Wilson,65549,savings,98472
2051,Charlotte Brown,44257,savings,87234
2052,Mia Anderson,20159,checking,19047
2053,Isabella Johnson,66083,checking,69815
2054,Sophia Wilson,17666,checking,13482
2055,Olivia Wilson,96294,credit,19237
2056,Evelyn Miller,27198,checking,52351
2057,Charlotte Davis,15529,checking,45429
2058,Sophia Smith,63244,credit,96790
2059,Sophia Taylor,36607,credit,8893
2060,Isabella Wilson,4747,checking,72384
2061,Isabella Smith,85212,savings,44736
2062,Charlotte Wilson,5911,checking,1775
2063,Evelyn Martinez,30598,savings,57475
2064,Evelyn Wilson,48245,checking,9514
2065,Emma Wilson,54199,credit,39903
2066,Sophia Wilson,9019,credit,79705
2067,Charlotte Davis,47904,checking,9390
2068,Ava Garcia,98565,checking,13663
2069,Olivia Taylor,98937,checking,2662
2070,Harper Smith,65000,credit,24649
2071,Ava Taylor,45047,savings,87397
2072,Harper Smith,45007,savings,23307
2073,Mia Garcia,84229,savings,49967
2074,Evelyn Wilson,8843,credit,84306
2075,Isabella Garcia,7922,credit,2148
2076,Emma Anderson,12813,credit,71159
2077,Evelyn Johnson,41021,credit,96752
2078,Olivia Anderson,97043,checking,86818
2079,Mia Miller,68345,savings,2299
2080,Amelia Martinez,47657,checking,82832
2081,Amelia Davis,65845,credit,57253
2082,Isabella Wilson,47377,savings,31718
2083,Ava Wilson,42414,savings,21453
2084,Evelyn Martinez,7815,credit,45033
2085,Emma Johnson,48812,savings,33440
2086,Amelia Johnson,76679,checking,69475
2087,Isabella Miller,72898,credit,72461
2088,Olivia Davis,1486,savings,8566
2089,Isabella Taylor,15144,checking,90099
2090,Evelyn Taylor,40493,savings,89993
2091,Isabella Miller,66243,savings,13205
2092,Emma Martinez,56283,credit,89564
2093,Emma Brown,94575,savings,1265
2094,Ava Taylor,6147,checking,80170
2095,Ava Garcia,72352,checking,6959
2096,Charlotte Brown,90523,checking,8807
2097,Ava Martinez,54802,checking,41617
2098,Emma Garcia,6579,credit,6017
2099,Mia Taylor,34626,checking,43229
2100,Sophia Taylor,19932,savings,21033
2101,Olivia Wilson,32852,savings,86966
2102,Sophia Davis,57220,checking,2312
2103,Harper Garcia,63733,credit,10653
2104,Isabella Anderson,74404,credit,61803
2105,Mia Martinez,18461,savings,79382
2106,Sophia Anderson,41659,credit,13191
2107,Isabella Davis,59151,credit,56131
2108,Isabella Garcia,77164,savings,67644
2109,Harper Smith,28915,credit,49987
2110,Emma Smith,66385,credit,71971
2111,Olivia Miller,96224,credit,83548
2112,Emma Miller,46298,savings,5948
2113,Charlotte Brown,39590,credit,35858
2114,Olivia Martinez,38624,credit,88924
2115,Charlotte Anderson,82230,savings,38182
2116,Emma Brown,6754,credit,58803
2117,Evelyn Taylor,72853,checking,75825
2118,Charlotte Garcia,3902,checking,33602
2119,Ava Davis,1017,savings,38357
2120,Mia Brown,63008,credit,31134
2121,Mia Anderson,92518,credit,33531
2122,Amelia Wilson,68398,credit,70543
2123,Harper Johnson,98039,credit,1628
2124,Isabella Miller,42747,savings,60847
2125,Amelia Smith,41659,checking,32489
2126,Olivia Johnson,69757,checking,2389
2127,Amelia Wilson,81984,checking,84702
2128,Evelyn Smith,75787,credit,36161
2129,Sophia Anderson,54115,credit,9852
2130,Isabella Smith,59442,credit,53523
2131,Harper Martinez,89078,checking,82471
2132,Evelyn Johnson,20364,credit,7072
2133,Olivia Miller,87864,checking,93982
2134,Harper Smith,55443,savings,69178
2135,Harper Brown,86757,credit,12233
2136,Amelia Davis,48846,credit,49173
2137,Mia Johnson,54964,credit,29281
2138,Ava Miller,96711,credit,81287
2139,Olivia Garcia,50184,savings,75515
2140,Sophia Johnson,99246,checking,48207
2141,Amelia Wilson,14921,savings,23196
2142,Olivia Martinez,26092,savings,48262
2143,Ava Brown,7706,credit,22584
2144,Evelyn Smith,30494,checking,6268
2145,Sophia Garcia,86254,credit,66830
2146,Mia Martinez,15877,credit,81337
2147,Charlotte Miller,52367,credit,71088
2148,Ava Miller,12261,checking,67578
2149,Olivia Taylor,1626,checking,33322
2150,Olivia Miller,52250,savings,41584
2151,Emma Miller,74229,savings,84624
2152,Evelyn Garcia,17422,credit,61180
2153,Ava Wilson,32478,checking,28699
2154,Charlotte Smith,71109,checking,14942
2155,Evelyn Davis,46949,credit,64006
2156,Olivia Garcia,32437,credit,10750
2157,Charlotte Davis,94688,savings,22972
2158,Olivia Garcia,21099,savings,42240
2159,Isabella Wilson,99233,checking,27522
2160,Olivia Taylor,1333,credit,14766
2161,Amelia Wilson,61215,credit,69680
2162,Charlotte Smith,38734,credit,50147
2163,Sophia Anderson,92264,credit,85110
2164,Sophia Martinez,69760,checking,48020
2165,Isabella Brown,78595,savings,80857
2166,Amelia Taylor,11140,savings,33465
2167,Ava Wilson,29573,savings,19895
2168,Evelyn Garcia,78936,credit,12367
2169,Harper Johnson,44233,savings,19697
2170,Emma Miller,97240,checking,42693
2171,Olivia Smith,42397,savings,97465
2172,Emma Miller,41747,credit,46463
2173,Ava Wilson,87117,checking,69714
2174,Isabella Smith,63955,checking,60445
2175,Olivia Anderson,25243,checking,7366
2176,Sophia Wilson,60782,checking,27137
2177,Charlotte Miller,53872,checking,45785
2178,Amelia Davis,39321,credit,84569
2179,Emma Miller,27885,credit,23430
2180,Sophia Brown,38969,checking,48030
2181,Olivia Taylor,90586,credit,2674
2182,Olivia Smith,94507,savings,11564
2183,Charlotte Wilson,53269,savings,82302
2184,Ava Miller,48381,savings,83009
2185,Emma Davis,75701,checking,23844
2186,Ava Taylor,85762,savings,14460
2187,Ava Brown,49816,credit,32212
2188,Emma Garcia,96895,savings,76051
2189,Isabella Brown,38291,checking,38418
2190,Amelia Smith,62157,savings,52073
2191,Amelia Anderson,33255,savings,19372
2192,Isabella Wilson,59363,credit,17717
2193,Olivia Garcia,74698,credit,10564
2194,Harper Taylor,23921,credit,67766
2195,Charlotte Brown,8791,checking,56667
2196,Olivia Martinez,24802,checking,93970
2197,Isabella Taylor,23529,savings,4450
2198,Sophia Johnson,21273,checking,12807
2199,Emma Taylor,75158,checking,21379
2200,Sophia Johnson,58920,savings,37621
2201,Charlotte Taylor,10604,savings,49121
2202,Sophia Miller,87131,checking,76777
2203,Harper Garcia,13291,checking,89579
2204,Olivia Miller,33005,credit,28630
2205,Ava Davis,28789,savings,8459
2206,Evelyn Wilson,35711,savings,57745
2207,Olivia Anderson,65311,savings,57933
2208,Amelia Taylor,91701,credit,75834
2209,Evelyn Miller,89315,savings,13993
2210,Isabella Garcia,44324,credit,27887
2211,Charlotte Miller,77849,savings,20744
2212,Evelyn Martinez,25975,checking,49361
2213,Charlotte Miller,39656,checking,67344
2214,Emma Smith,36798,checking,25639
2215,Harper Brown,98267,credit,14797
2216,Charlotte Miller,16510,checking,6463
2217,Isabella Anderson,49425,checking,58353
2218,Harper Wilson,76231,savings,82350
2219,Ava Anderson,63282,checking,79000
2220,Charlotte Anderson,39365,checking,55425
2221,Sophia Davis,17995,savings,33795
2222,Olivia Brown,62916,credit,37489
2223,Amelia Martinez,30385,credit,8499
2224,Amelia Garcia,8637,credit,94226
2225,Evelyn Taylor,72290,savings,8251
2226,Isabella Wilson,55357,savings,96920
2227,Ava Anderson,34063,checking,5826
2228,Sophia Smith,60828,checking,38918
2229,Emma Anderson,20512,checking,76005
2230,Olivia Anderson,54486,savings,76126
2231,Sophia Davis,71367,credit,9750
2232,Ava Martinez,66279,savings,13395
2233,Ava Smith,92798,checking,63369
2234,Charlotte Smith,65596,savings,32651
2235,Evelyn Johnson,11612,savings,14801
2236,Evelyn Johnson,23358,savings,65760
2237,Harper Davis,94232,credit,51345
2238,Isabella Miller,5958,checking,20816
2239,Sophia Garcia,19585,credit,35357
2240,Emma Smith,39588,checking,6302
2241,Ava Miller,33825,checking,46215
2242,Isabella Miller,21791,checking,60455
2243,Sophia Wilson,32381,savings,17119
2244,Ava Johnson,60553,credit,33533
2245,Amelia Davis,76479,savings,93624
2246,Olivia Miller,11052,credit,53004
2247,Ava Wilson,92482,credit,84690
2248,Sophia Wilson,7459,savings,13014
2249,Amelia Johnson,42038,credit,12124
2250,Isabella Davis,10819,savings,4486
2251,Emma Davis,32674,checking,46356
2252,Olivia Anderson,22296,checking,78751
2253,Charlotte Smith,54662,savings,29180
2254,Sophia Martinez,72996,credit,7132
2255,Sophia Smith,36097,credit,43851
2256,Emma Taylor,90484,checking,80353
2257,Olivia Brown,57169,credit,92831
2258,Isabella Smith,60709,credit,33103
2259,Olivia Johnson,39966,checking,75340
2260,Emma Brown,38428,savings,19848
2261,Isabella Davis,43554,savings,62454
2262,Charlotte Garcia,32025,checking,27007
2263,Mia Wilson,98881,credit,4261
2264,Charlotte Smith,67332,credit,8258
2265,Emma Garcia,22095,savings,82917
2266,Sophia Smith,57326,savings,26572
2267,Harper Garcia,73775,checking,21899
2268,Olivia Wilson,86863,savings,6191
2269,Charlotte Anderson,79104,checking,65148
2270,Amelia Taylor,67658,checking,82284
2271,Sophia Davis,29979,checking,32709
2272,Sophia Brown,13297,checking,22959
2273,Ava Johnson,62048,savings,59937
2274,Isabella Wilson,80304,savings,7109
2275,Sophia Davis,2486,savings,11938
2276,Mia Martinez,77353,checking,14014
2277,Evelyn Miller,39291,checking,86376
2278,Charlotte Wilson,81018,savings,94586
2279,Charlotte Wilson,98592,savings,73298
2280,Olivia Anderson,99267,credit,39432
2281,Mia Anderson,74146,savings,98801
2282,Charlotte Brown,48376,checking,47555
2283,Olivia Taylor,34126,savings,75459
2284,Isabella Davis,27166,savings,4666
2285,Mia Davis,71179,checking,86696
2286,Ava Martinez,95169,checking,2530
2287,Evelyn Brown,60255,savings,37099
2288,Evelyn Johnson,55488,credit,45362
2289,Ava Anderson,15934,checking,74326
2290,Evelyn Anderson,22072,credit,91106
2291,Sophia Miller,17433,credit,83289
2292,Amelia Brown,29362,savings,97045
2293,Sophia Johnson,9855,savings,48179
2294,Isabella Martinez,42402,savings,42751
2295,Emma Martinez,11106,credit,95872
2296,Mia Davis,37521,credit,48203
2297,Emma Anderson,50462,savings,95729
2298,Olivia Garcia,25642,checking,58942
2299,Harper Martinez,51419,savings,56656
2300,Harper Brown,70239,checking,12128
2301,Amelia Martinez,47879,checking,91012
2302,Mia Martinez,41582,checking,44278
2303,Emma Garcia,73747,credit,74804
2304,Sophia Martinez,84452,checking,26242
2305,Sophia Miller,24904,checking,21652
2306,Mia Taylor,17031,credit,14747
2307,Sophia Smith,41375,checking,73265
2308,Emma Davis,10092,checking,15016
2309,Olivia Brown,36666,credit,37398
2310,Olivia Miller,56571,savings,26817
2311,Amelia Smith,81564,checking,82399
2312,Amelia Davis,45259,checking,10447
2313,Isabella Garcia,41444,savings,51186
2314,Mia Garcia,74144,checking,73210
2315,Sophia Miller,40341,credit,41592
2316,Ava Taylor,88023,savings,11035
2317,Ava Smith,15644,savings,95642
2318,Sophia Wilson,84291,savings,43045
2319,Harper Miller,81537,credit,75670
2320,Mia Miller,88178,savings,44407
2321,Mia Smith,92267,checking,73810
2322,Charlotte Taylor,22185,savings,20320
2323,Sophia Davis,20577,credit,77845
2324,Mia Martinez,57538,credit,89738
2325,Isabella Smith,56083,credit,30287
2326,Isabella Anderson,55084,credit,3629
2327,Evelyn Davis,75711,checking,68117
2328,Sophia Garcia,7829,credit,19571
2329,Evelyn Wilson,19172,checking,63026
2330,Sophia Garcia,23693,credit,85508
2331,Mia Smith,76118,checking,72944
2332,Mia Wilson,19511,savings,70247
2333,Ava Brown,82819,credit,29040
2334,Mia Johnson,91469,savings,10234
2335,Isabella Smith,6456,credit,93051
2336,Ava Davis,15938,checking,17813
2337,Isabella Martinez,23401,savings,90110
2338,Emma Miller,44151,checking,61731
2339,Amelia Taylor,39161,checking,90940
2340,Mia Garcia,31811,savings,97630
2341,Sophia Martinez,41187,checking,30595
2342,Isabella Wilson,41660,savings,83025
2343,Sophia Johnson,29421,credit,64935
2344,Ava Wilson,49121,checking,34624
2345,Evelyn Anderson,33253,savings,33090
2346,Charlotte Miller,28135,checking,53247
2347,Harper Anderson,85558,checking,28486
2348,Harper Brown,43557,savings,33481
2349,Isabella Davis,43739,savings,39860
2350,Emma Miller,76631,savings,11581
2351,Evelyn Davis,28383,credit,22907
2352,Amelia Anderson,85095,checking,7594
2353,Evelyn Garcia,79680,credit,18275
2354,Charlotte Davis,21966,credit,23131
2355,Olivia Martinez,53470,savings,46517
2356,Charlotte Miller,7602,savings,78325
2357,Sophia Anderson,10152,credit,28036
2358,Sophia Anderson,58012,checking,88920
2359,Charlotte Miller,9808,credit,14125
2360,Isabella Garcia,55447,credit,65052
2361,Evelyn Davis,89076,credit,32143
2362,Charlotte Davis,58854,checking,20222
2363,Harper Smith,21136,credit,71782
2364,Olivia Wilson,50573,savings,79541
2365,Emma Davis,99510,savings,43335
2366,Charlotte Garcia,42125,checking,28736
2367,Evelyn Smith,58080,checking,8108
2368,Isabella Brown,8683,checking,46331
2369,Sophia Garcia,41947,credit,73571
2370,Sophia Brown,91813,credit,86911
2371,Ava Smith,38434,savings,33703
2372,Olivia Garcia,53916,credit,77784
2373,Olivia Martinez,13752,checking,36252
2374,Amelia Martinez,6655,savings,49526
2375,Evelyn Martinez,51233,credit,42596
2376,Harper Wilson,46216,savings,66095
2377,Charlotte Anderson,1449,checking,30556
2378,Evelyn Taylor,40529,credit,73934
2379,Isabella Miller,78764,checking,97424
2380,Amelia Taylor,60481,checking,52500
2381,Amelia Wilson,59614,savings,47148
2382,Amelia Davis,16333,credit,94268
2383,Charlotte Taylor,3850,checking,79749
2384,Ava Anderson,89362,savings,21744
2385,Charlotte Smith,53122,checking,72109
2386,Sophia Garcia,71853,savings,78494
2387,Emma Taylor,38379,credit,66213
2388,Charlotte Miller,6112,savings,13183
2389,Olivia Taylor,9919,savings,34712
2390,Ava Smith,74142,checking,17377
2391,Ava Miller,46031,savings,14733
2392,Evelyn Smith,20625,credit,74739
2393,Ava Taylor,25301,checking,7703
2394,Evelyn Davis,69458,checking,2050
2395,Emma Anderson,33526,credit,10079
2396,Mia Martinez,17546,checking,90441
2397,Harper Miller,64000,savings,70800
2398,Isabella Davis,54871,credit,28587
2399,Harper Taylor,50801,checking,30515
2400,Harper Smith,41194,checking,86573
2401,Sophia Miller,86621,checking,47680
2402,Olivia Taylor,92431,credit,19243
2403,Isabella Martinez,36267,credit,19345
2404,Harper Wilson,67833,savings,35382
2405,Ava Brown,10305,savings,8426
2406,Isabella Taylor,40670,credit,52967
2407,Charlotte Smith,76120,credit,41241
2408,Isabella Davis,65759,checking,64039
2409,Sophia Davis,38545,checking,52874
